date_wind,wind_speed,wind_dir_cos,wind_dir_sin,air_den,y_true,y_pred
31472,0,-0.445154962,0.89545355,1.21,0,0
31473,0.033112583,0.937994752,0.346649455,1.142,605.438,617.3733
31474,0.181015453,0.240988305,-0.97052802,1.171,101440.321,101764.15
31475,0.101545254,-0.448073616,0.893996664,1.115,17044.333,17048.752
31476,0.068432671,0.903705112,-0.428155428,1.25,5847.508,5808.095
31477,0.055187638,-0.525347639,0.850887689,1.214,2977.822,3013.8855
31478,0.066225166,0.75966831,0.65031074,1.24,5256.755,5291.967
31479,0.112582781,0.240988305,-0.97052802,1.133,23593.811,23733.543
31480,0.090507726,0.903705112,-0.428155428,1.123,12157.629,12085.267
31481,0.101545254,-0.92173958,-0.387809421,1.174,17941.441,18008.945
31482,0.090507726,-0.839071529,-0.544021111,1.133,12263.195,12283.247
31483,0.033112583,-0.022096619,-0.99975584,1.192,632.037,647.6934
31484,0.046357616,0.15425145,-0.988031624,1.231,1790.421,1803.2598
31485,0,-0.445154962,0.89545355,1.202,0,0
31486,0.101545254,-0.883877473,0.467718518,1.154,17633.231,17648.123
31487,0.057395143,0.408082062,0.912945251,1.212,3345.07,3349.8613
31488,0.057395143,0.75966831,0.65031074,1.143,3156.408,3153.3079
31489,0.090507726,-0.283691091,0.958915723,1.178,12749.283,12742.865
31490,0.136865342,-0.022096619,-0.99975584,1.207,45165.048,45664.492
31491,0.033112583,-0.92173958,-0.387809421,1.158,613.59,634.67505
31492,0.046357616,0.325781306,0.945445155,1.166,1696.424,1705.5657
31493,0.136865342,-0.448073616,0.893996664,1.236,46259.017,46502.277
31494,0.033112583,-0.975629313,0.219425258,1.167,618.464,636.0764
31495,0.066225166,-0.110387244,-0.993888654,1.219,5168.976,5179.5464
31496,0.076600442,-0.445154962,0.89545355,1.2,7875.456,7871.972
31497,0.123620309,-0.92173958,-0.387809421,1.128,31121.972,31299.975
31498,0.293598234,-0.787695942,-0.616064204,1.17,432390.282,422516.03
31499,0.136865342,-0.991198822,-0.132381629,1.232,46115.391,46576.61
31500,0,-0.445154962,0.89545355,1.246,0,0
31501,0.090507726,-0.283691091,0.958915723,1.167,12636.348,12622.925
31502,0.249448124,0.240988305,-0.97052802,1.147,259936.109,257148.75
31503,0.090507726,0.75966831,0.65031074,1.145,12388.849,12330.493
31504,0,-0.445154962,0.89545355,1.189,0,0
31505,0.112582781,0.562428927,0.826845634,1.178,24544.361,24485.508
31506,0.022075055,0.633319203,0.773890682,1.148,180.256,0
31507,0.090507726,-0.283691091,0.958915723,1.121,12130.004,12121.358
31508,0.033112583,-0.283691091,0.958915723,1.25,662.574,677.77155
31509,0.046357616,0.633319203,0.773890682,1.157,1682.766,1691.6022
31510,0.033112583,-0.283633279,-0.958932825,1.219,645.988,665.0866
31511,0.079470199,0.75966831,0.65031074,1.175,8608.464,8559.345
31512,0.068432671,-0.787695942,-0.616064204,1.164,5447.466,5435.6562
31513,0,-0.445154962,0.89545355,1.201,0,0
31514,0.227373068,-0.283633279,-0.958932825,1.241,213006.891,210545.72
31515,0.057395143,-0.666938062,0.74511316,1.199,3309.243,3332.3564
31516,0,-0.445154962,0.89545355,1.172,0,0
31517,0,-0.445154962,0.89545355,1.275,0,0
31518,0.090507726,0.699250806,-0.71487643,1.129,12219.153,12161.625
31519,0.079470199,0.562428927,0.826845634,1.149,8419.52,8380.139
31520,0.033112583,0.75966831,0.65031074,1.245,660.112,667.61804
31521,0.068432671,-0.730194157,0.683239704,1.177,5508.341,5518.763
31522,0.022075055,-0.022096619,-0.99975584,1.177,184.853,0
31523,0.033112583,-0.525347639,0.850887689,1.152,610.696,622.44556
31524,0.022075055,-0.283633279,-0.958932825,1.209,189.95,0
31525,0,-0.445154962,0.89545355,1.263,0,0
31526,0,-0.445154962,0.89545355,1.195,0,0
31527,0.079470199,-0.283691091,0.958915723,1.159,8491.69,8467.792
31528,0,-0.445154962,0.89545355,1.227,0,0
31529,0.022075055,0.15425145,-0.988031624,1.205,189.27,0
31530,0.079470199,0.325781306,0.945445155,1.17,8571.207,8536.081
31531,0.181015453,0.984381951,-0.176045946,1.148,99369.131,100007.586
31532,0.158940397,-0.598460069,-0.801152636,1.211,70977.241,71506.805
31533,0.022075055,-0.598460069,-0.801152636,1.18,185.277,0
31534,0.057395143,0.75966831,0.65031074,1.155,3189.447,3185.8516
31535,0.079470199,0.984381951,-0.176045946,1.132,8292.897,8233.785
31536,0.090507726,0.862318872,-0.506365641,1.24,13423.523,13363.242
31537,0.068432671,0.903705112,-0.428155428,1.154,5399.677,5363.4863
31538,0.068432671,0.996085171,0.088398712,1.148,5370.928,5343.5977
31539,0,-0.445154962,0.89545355,1.257,0,0
31540,0.046357616,0.903705112,-0.428155428,1.169,1700.518,1709.8896
31541,0.068432671,0.562428927,0.826845634,1.146,5363.02,5355.4316
31542,0,-0.445154962,0.89545355,1.19,0,0
31543,0.046357616,0.699250806,-0.71487643,1.249,1815.893,1826.1296
31544,0.022075055,0.964966028,-0.262374854,1.206,189.438,0
31545,0.14790287,0.325781306,0.945445155,1.154,54513.884,54798.414
31546,0.068432671,0.903705112,-0.428155428,1.199,5608.142,5571.8975
31547,0.079470199,-0.022096619,-0.99975584,1.151,8430.765,8384.043
31548,0.101545254,0.903705112,-0.428155428,1.156,17669.501,17667.336
31549,0.046357616,-0.022096619,-0.99975584,1.204,1750.449,1765.3318
31550,0.079470199,-0.991198822,-0.132381629,1.174,8601.922,8591.32
31551,0.046357616,0.633319203,0.773890682,1.203,1749.647,1757.6018
31552,0.169977925,0.903705112,-0.428155428,1.236,88592.579,89473.86
31553,0.046357616,0.903705112,-0.428155428,1.223,1779.481,1787.3676
31554,0.068432671,-0.95241298,-0.304810621,1.245,5825.715,5819.374
31555,0.14790287,-0.448073616,0.893996664,1.177,55616.075,55811.81
31556,0.194260486,-0.787695942,-0.616064204,1.224,130967.348,129806.62
31557,0.076600442,-0.445154962,0.89545355,1.167,7657.052,7643.0483
31558,0.033112583,-0.95241298,-0.304810621,1.241,657.531,680.2003
31559,0.046357616,0.984381951,-0.176045946,1.163,1690.809,1700.4421
31560,0.046357616,0.984381951,-0.176045946,1.206,1754.69,1762.1373
31561,0.125827815,0.408082062,0.912945251,1.21,35201.43,35280.152
31562,0,-0.445154962,0.89545355,1.218,0,0
31563,0.033112583,-0.022096619,-0.99975584,1.221,647.102,664.73627
31564,0.046357616,-0.991198822,-0.132381629,1.176,1709.929,1727.8484
31565,0.090507726,-0.110387244,-0.993888654,1.267,13713.109,13723.169
31566,0.112582781,-0.022096619,-0.99975584,1.166,24298.922,24435.867
31567,0.068432671,-0.991198822,-0.132381629,1.17,5472.926,5475.8667
31568,0.090507726,-0.999020813,-0.044242678,1.182,12792.188,12824.749
31569,0.046357616,-0.525347639,0.850887689,1.194,1736.433,1750.7653
31570,0,-0.445154962,0.89545355,1.213,0,0
31571,0.079470199,-0.525347639,0.850887689,1.179,8637.434,8615.349
31572,0.057395143,-0.525347639,0.850887689,1.144,3157.285,3181.8127
31573,0.033112583,-0.666938062,0.74511316,1.211,642.022,658.4426
31574,0.046357616,-0.283691091,0.958915723,1.209,1758.162,1770.8604
31575,0.066225166,0.240988305,-0.97052802,1.214,5146.386,5150.73
31576,0,-0.445154962,0.89545355,1.248,0,0
31577,0.068432671,0.75966831,0.65031074,1.173,5486.893,5473.813
31578,0.136865342,0.984381951,-0.176045946,1.155,43234.6,43506.59
31579,0.079470199,-0.283691091,0.958915723,1.245,9121.931,9086.427
31580,0.046357616,0.699250806,-0.71487643,1.186,1724.324,1735.7388
31581,0.033112583,0.984381951,-0.176045946,1.188,629.671,640.6968
31582,0.022075055,-0.975629313,0.219425258,1.202,188.697,0
31583,0.249448124,0.325781306,0.945445155,1.188,269260.394,267356.9
31584,0.022075055,0.15425145,-0.988031624,1.204,189.137,0
31585,0.033112583,0.996085171,0.088398712,1.129,598.588,604.7309
31586,0.057395143,-0.883877473,0.467718518,1.15,3174.45,3200.274
31587,0.033112583,-0.022096619,-0.99975584,1.172,621.069,635.9397
31588,0.158940397,0.325781306,0.945445155,1.186,69495.804,69943.9
31589,0.033112583,-0.598460069,-0.801152636,1.167,618.464,635.8696
31590,0.033112583,0.699250806,-0.71487643,1.217,645.177,656.3712
31591,0.057395143,0.903705112,-0.428155428,1.24,3421.855,3401.44
31592,0.046357616,0.633319203,0.773890682,1.287,1871.869,1878.1232
31593,0.158940397,-0.787695942,-0.616064204,1.137,66627.279,67102.77
31594,0.158940397,0.487187675,-0.873297297,1.138,66680.44,67343.94
31595,0.181015453,-0.787695942,-0.616064204,1.184,102532.897,102492.06
31596,0.079470199,0.240988305,-0.97052802,1.183,8669.701,8606.932
31597,0,-0.445154962,0.89545355,1.181,0,0
31598,0.04415011,-0.445154962,0.89545355,1.161,1459.248,1500.8661
31599,0.101545254,0.066306858,0.997799279,1.162,17758.273,17700.824
31600,0.057395143,-0.110387244,-0.993888654,1.193,3292.285,3286.0745
31601,0.022075055,-0.991198822,-0.132381629,1.259,197.784,0
31602,0.033112583,-0.283691091,0.958915723,1.264,669.72,686.4476
31603,0.068432671,0.487187675,-0.873297297,1.182,5531.635,5492.195
31604,0.033112583,-0.283691091,0.958915723,1.228,650.884,664.8571
31605,0.068432671,-0.883877473,0.467718518,1.192,5575.766,5586.9336
31606,0.112582781,0.240988305,-0.97052802,1.204,25085.739,25212.668
31607,0.057395143,0.240988305,-0.97052802,1.133,3127.856,3117.1938
31608,0.112582781,-0.839071529,-0.544021111,1.198,24966.912,25096.697
31609,0.046357616,0.903705112,-0.428155428,1.146,1666.748,1676.8898
31610,0.057395143,-0.448073616,0.893996664,1.254,3461.574,3479.2097
31611,0.112582781,-0.991198822,-0.132381629,1.237,25775.222,25877.047
31612,0.101545254,0.984381951,-0.176045946,1.173,17937.216,17901.955
31613,0.090507726,0.903705112,-0.428155428,1.112,12032.671,11965.326
31614,0.046357616,0.15425145,-0.988031624,1.187,1725.719,1740.1298
31615,0.046357616,0.984381951,-0.176045946,1.178,1712.866,1721.9636
31616,0.079470199,0.633319203,0.773890682,1.148,8408.479,8370.883
31617,0.033112583,-0.839071529,-0.544021111,1.151,610.126,628.4463
31618,0.046357616,-0.022096619,-0.99975584,1.147,1667.609,1683.5496
31619,0.112582781,0.562428927,0.826845634,1.187,24718.529,24673.002
31620,0.057395143,-0.525347639,0.850887689,1.189,3281.13,3303.8523
31621,0.033112583,-0.525347639,0.850887689,1.176,623.152,636.53436
31622,0,-0.445154962,0.89545355,1.181,0,0
31623,0.046357616,0.964966028,-0.262374854,1.214,1766.068,1773.8658
31624,0.068432671,-0.991198822,-0.132381629,1.224,5725.324,5725.9595
31625,0.022075055,0.325781306,0.945445155,1.201,188.544,0
31626,0.068432671,-0.991198822,-0.132381629,1.224,5726.309,5725.9595
31627,0.046357616,0.996085171,0.088398712,1.14,1658.516,1666.8883
31628,0.022075055,0.408082062,0.912945251,1.168,183.407,0
31629,0.112582781,-0.525347639,0.850887689,1.192,24840.776,24824.783
31630,0,-0.445154962,0.89545355,1.257,0,0
31631,0.203090508,-0.730194157,0.683239704,1.15,140658.637,139841.03
31632,0.057395143,0.814180971,0.580611184,1.268,3499.685,3490.516
31633,0.101545254,-0.92173958,-0.387809421,1.165,17813.63,17870.494
31634,0.134657837,0.240988305,-0.97052802,1.139,40596.549,41086.1
31635,0.068432671,-0.839071529,-0.544021111,1.144,5353.442,5345.2446
31636,0.033112583,0.408082062,0.912945251,1.151,610.246,617.4776
31637,0.022075055,-0.95241298,-0.304810621,1.206,189.432,0
31638,0,-0.445154962,0.89545355,1.227,0,0
31639,0.022075055,-0.883877473,0.467718518,1.19,186.94,0
31640,0.046357616,0.984381951,-0.176045946,1.163,1690.809,1700.4421
31641,0.090507726,0.562428927,0.826845634,1.119,12108.943,12056.714
31642,0.205298013,0.487187675,-0.873297297,1.17,147832.475,146884.81
31643,0.057395143,-0.283691091,0.958915723,1.138,3141.662,3162.3518
31644,0.046357616,0.964966028,-0.262374854,1.162,1690.72,1699.2577
31645,0,-0.445154962,0.89545355,1.277,0,0
31646,0.205298013,0.325781306,0.945445155,1.198,151376.46,150592.34
31647,0,-0.445154962,0.89545355,1.195,0,0
31648,0.046357616,-0.022096619,-0.99975584,1.171,1703.028,1717.9841
31649,0.079470199,0.903705112,-0.428155428,1.18,8646.194,8573.256
31650,0.169977925,0.240988305,-0.97052802,1.137,81494.212,82073.17
31651,0.033112583,-0.991198822,-0.132381629,1.174,622.096,640.905
31652,0.068432671,-0.999020813,-0.044242678,1.141,5336.249,5343.314
31653,0.022075055,-0.991198822,-0.132381629,1.189,186.779,0
31654,0,-0.445154962,0.89545355,1.233,0,0
31655,0.068432671,-0.110387244,-0.993888654,1.212,5671.747,5639.274
31656,0.112582781,-0.991198822,-0.132381629,1.141,23764.933,23877.098
31657,0.090507726,0.903705112,-0.428155428,1.166,12624.903,12554.122
31658,0,-0.445154962,0.89545355,1.207,0,0
31659,0,-0.445154962,0.89545355,1.175,0,0
31660,0,-0.445154962,0.89545355,1.228,0,0
31661,0,-0.445154962,0.89545355,1.1,0,0
31662,0.158940397,0.240988305,-0.97052802,1.142,66924.316,67522.03
31663,0.033112583,0.408082062,0.912945251,1.211,641.911,650.24054
31664,0.14790287,-0.36729133,-0.93010595,1.223,57767.634,58276.965
31665,0.046357616,-0.883877473,0.467718518,1.272,1849.952,1864.5117
31666,0.033112583,-0.525347639,0.850887689,1.237,655.578,672.3434
31667,0,-0.445154962,0.89545355,1.276,0,0
31668,0.033112583,-0.283691091,0.958915723,1.197,634.521,646.6589
31669,0.112582781,-0.730194157,0.683239704,1.115,23237.095,23245.98
31670,0.068432671,0.984381951,-0.176045946,1.174,5491.221,5459.3516
31671,0.068432671,0.903705112,-0.428155428,1.268,5931.313,5891.46
31672,0.057395143,0.984381951,-0.176045946,1.25,3449.262,3429.958
31673,0.033112583,0.325781306,0.945445155,1.168,619,626.1321
31674,0.022075055,-0.197813574,0.980239659,1.242,195.009,0
31675,0.033112583,0.15425145,-0.988031624,1.174,622.485,635.9079
31676,0.249448124,0.996085171,0.088398712,1.121,253969.111,251982.38
31677,0.158940397,-0.991198822,-0.132381629,1.228,71965.801,72364.9
31678,0.04415011,-0.999020813,-0.044242678,1.159,1455.767,1500.8284
31679,0.057395143,-0.022096619,-0.99975584,1.173,3238.93,3230.1528
31680,0.046357616,0.325781306,0.945445155,1.167,1697.358,1707.0005
31681,0.068432671,0.903705112,-0.428155428,1.143,5345.599,5312.542
31682,0.057395143,0.699250806,-0.71487643,1.198,3308.067,3288.006
31683,0.046357616,-0.999020813,-0.044242678,1.252,1821.35,1836.7593
31684,0.136865342,0.408082062,0.912945251,1.167,43665.295,43781.285
31685,0.238410596,0.325781306,0.945445155,1.192,235873.824,233839.67
31686,0.090507726,-0.448073616,0.893996664,1.207,13062.23,13067.559
31687,0.101545254,0.066306858,0.997799279,1.155,17656.599,17597.36
31688,0.057395143,0.15425145,-0.988031624,1.148,3168.723,3159.2607
31689,0.033112583,0.937994752,0.346649455,1.158,613.888,625.4588
31690,0.022075055,-0.95241298,-0.304810621,1.248,196.065,0
31691,0.090507726,0.562428927,0.826845634,1.169,12648.433,12601.897
31692,0.022075055,-0.991198822,-0.132381629,1.163,182.674,0
31693,0,-0.445154962,0.89545355,1.245,0,0
31694,0.022075055,0.862318872,-0.506365641,1.254,196.949,0
31695,0.079470199,0.15425145,-0.988031624,1.176,8613.576,8559.198
31696,0.046357616,-0.36729133,-0.93010595,1.215,1767.172,1782.5264
31697,0.068432671,0.487187675,-0.873297297,1.176,5499.848,5464.407
31698,0.136865342,-0.448073616,0.893996664,1.228,45961.058,46189.402
31699,0.033112583,-0.598460069,-0.801152636,1.263,669.605,692.28766
31700,0.090507726,0.903705112,-0.428155428,1.169,12658.544,12586.834
31701,0,-0.445154962,0.89545355,1.206,0,0
31702,0.022075055,-0.197813574,0.980239659,1.23,193.223,0
31703,0.112582781,0.862318872,-0.506365641,1.163,24218.502,24285.926
31704,0.057395143,-0.991198822,-0.132381629,1.18,3257.148,3276.7542
31705,0.046357616,-0.110387244,-0.993888654,1.179,1715.104,1729.8463
31706,0.046357616,0.984381951,-0.176045946,1.202,1748.32,1756.3984
31707,0.068432671,-0.991198822,-0.132381629,1.207,5646.666,5647.226
31708,0.068432671,-0.991198822,-0.132381629,1.203,5627.338,5628.7
31709,0.057395143,-0.839071529,-0.544021111,1.25,3450.02,3459.1177
31710,0.136865342,-0.883877473,0.467718518,1.103,41298.836,41668.906
31711,0.022075055,-0.975629313,0.219425258,1.228,192.896,0
31712,0.158940397,-0.883877473,0.467718518,1.136,66602.049,66910.734
31713,0.068432671,0.996085171,0.088398712,1.117,5226.486,5200.026
31714,0.033112583,-0.991198822,-0.132381629,1.254,664.573,687.86755
31715,0.022075055,-0.283633279,-0.958932825,1.181,185.52,0
31716,0.022075055,0.699250806,-0.71487643,1.265,198.73,0
31717,0.046357616,0.75966831,0.65031074,1.172,1705.267,1712.7933
31718,0.112582781,0.984381951,-0.176045946,1.185,24679.992,24707.27
31719,0.022075055,-0.110387244,-0.993888654,1.173,184.283,0
31720,0.090507726,-0.92173958,-0.387809421,1.127,12198.95,12221.745
31721,0.046357616,0.487187675,-0.873297297,1.17,1701.722,1714.0317
31722,0,-0.445154962,0.89545355,1.256,0,0
31723,0.033112583,0.814180971,0.580611184,1.23,652.204,661.08014
31724,0.057395143,0.633319203,0.773890682,1.245,3437.037,3433.6519
31725,0.04415011,0.066306858,0.997799279,1.146,1440.436,1476.232
31726,0.125827815,0.903705112,-0.428155428,1.202,34953.567,35143.496
31727,0.068432671,0.75966831,0.65031074,1.14,5333.131,5320.978
31728,0.181015453,0.240988305,-0.97052802,1.125,97440.065,97950.88
31729,0.112582781,-0.991198822,-0.132381629,1.116,23259.317,23356.277
31730,0.101545254,0.15425145,-0.988031624,1.184,18104.446,18151.166
31731,0.033112583,-0.36729133,-0.93010595,1.229,651.589,671.37976
31732,0.033112583,-0.283633279,-0.958932825,1.129,598.478,612.1948
31733,0.125827815,0.984381951,-0.176045946,1.196,34776.702,34936.395
31734,0.068432671,-0.730194157,0.683239704,1.19,5568.031,5578.971
31735,0,-0.445154962,0.89545355,1.224,0,0
31736,0.112582781,0.75966831,0.65031074,1.162,24213.464,24159.908
31737,0.046357616,-0.36729133,-0.93010595,1.295,1884.1,1897.3085
31738,0.046357616,-0.110387244,-0.993888654,1.267,1842.652,1856.1066
31739,0.068432671,-0.92173958,-0.387809421,1.173,5488.751,5483.8594
31740,0.090507726,-0.525347639,0.850887689,1.244,13462.205,13475.007
31741,0.076600442,-0.445154962,0.89545355,1.259,8259.897,8282.471
31742,0.046357616,-0.95241298,-0.304810621,1.236,1797.917,1814.0885
31743,0.046357616,-0.283691091,0.958915723,1.154,1678.154,1691.9835
31744,0.090507726,-0.448073616,0.893996664,1.268,13720.846,13732.68
31745,0.046357616,0.996085171,0.088398712,1.196,1739.094,1747.236
31746,0.057395143,0.15425145,-0.988031624,1.199,3308.674,3297.5728
31747,0.068432671,0.903705112,-0.428155428,1.282,5996.299,5956.2983
31748,0,-0.445154962,0.89545355,1.254,0,0
31749,0.068432671,-0.525347639,0.850887689,1.188,5558.217,5569.2417
31750,0.112582781,-0.283691091,0.958915723,1.215,25319.673,25282.59
31751,0.079470199,0.325781306,0.945445155,1.153,8451.779,8414.714
31752,0.022075055,0.487187675,-0.873297297,1.281,201.154,0
31753,0.101545254,0.325781306,0.945445155,1.228,18764.591,18704.088
31754,0.068432671,-0.283691091,0.958915723,1.147,5367.971,5377.155
31755,0.046357616,-0.36729133,-0.93010595,1.254,1823.587,1838.4827
31756,0.112582781,-0.883877473,0.467718518,1.179,24557.704,24606.807
31757,0,-0.445154962,0.89545355,1.228,0,0
31758,0.112582781,-0.92173958,-0.387809421,1.135,23635.134,23773.182
31759,0.046357616,-0.283691091,0.958915723,1.136,1652.525,1666.1693
31760,0,-0.445154962,0.89545355,1.212,0,0
31761,0,-0.445154962,0.89545355,1.184,0,0
31762,0,-0.445154962,0.89545355,1.172,0,0
31763,0.090507726,0.996085171,0.088398712,1.182,12797.35,12722.924
31764,0.090507726,0.903705112,-0.428155428,1.197,12957.567,12892.136
31765,0.022075055,-0.36729133,-0.93010595,1.171,183.859,0
31766,0.046357616,0.984381951,-0.176045946,1.174,1707.765,1716.2245
31767,0.090507726,-0.991198822,-0.132381629,1.174,12709.308,12737.283
31768,0.112582781,-0.92173958,-0.387809421,1.231,25645.295,25773.13
31769,0.079470199,0.984381951,-0.176045946,1.212,8877.57,8804.932
31770,0.033112583,0.814180971,0.580611184,1.152,610.777,620.76465
31771,0.022075055,0.066306858,0.997799279,1.275,200.261,0
31772,0.033112583,0.487187675,-0.873297297,1.211,641.773,654.9525
31773,0.112582781,-0.283633279,-0.958932825,1.178,24548.215,24693.979
31774,0.079470199,0.562428927,0.826845634,1.178,8632.41,8587.179
31775,0.057395143,-0.022096619,-0.99975584,1.153,3182.185,3175.9128
31776,0.046357616,-0.95241298,-0.304810621,1.14,1658.705,1676.3499
31777,0.046357616,-0.525347639,0.850887689,1.167,1697.066,1712.044
31778,0.158940397,0.984381951,-0.176045946,1.153,67573.658,68273.87
31779,0,-0.445154962,0.89545355,1.263,0,0
31780,0.090507726,-0.110387244,-0.993888654,1.222,13224.796,13217.398
31781,0.068432671,0.15425145,-0.988031624,1.194,5584.561,5551.431
31782,0.057395143,-0.36729133,-0.93010595,1.241,3424.898,3421.6775
31783,0.033112583,-0.197813574,0.980239659,1.151,609.864,618.90094
31784,0.090507726,0.984381951,-0.176045946,1.157,12519.506,12451.417
31785,0.066225166,-0.283633279,-0.958932825,1.15,4877.766,4863.6294
31786,0.033112583,-0.787695942,-0.616064204,1.198,634.97,654.4847
31787,0.068432671,-0.730194157,0.683239704,1.227,5740.691,5750.3315
31788,0.068432671,-0.598460069,-0.801152636,1.173,5489.928,5470.6543
31789,0.090507726,-0.448073616,0.893996664,1.183,12806.905,12805.871
31790,0.046357616,-0.525347639,0.850887689,1.196,1739.094,1753.6335
31791,0.046357616,-0.92173958,-0.387809421,1.122,1631.735,1651.8254
31792,0.125827815,-0.730194157,0.683239704,1.159,33717.615,33880.887
31793,0.033112583,-0.110387244,-0.993888654,1.221,647.229,665.2874
31794,0.04415011,-0.448073616,0.893996664,1.185,1488.813,1535.3019
31795,0,-0.445154962,0.89545355,1.223,0,0
31796,0.284768212,0.325781306,0.945445155,1.154,389183.251,389102.25
31797,0.057395143,-0.999020813,-0.044242678,1.259,3474.611,3492.1501
31798,0.079470199,0.15425145,-0.988031624,1.249,9148.898,9089.523
31799,0.079470199,-0.787695942,-0.616064204,1.205,8831.689,8806.574
31800,0.022075055,-0.787695942,-0.616064204,1.28,201.086,0
31801,0.101545254,0.984381951,-0.176045946,1.157,17691.398,17665.467
31802,0.057395143,-0.283691091,0.958915723,1.139,3144.332,3165.0637
31803,0,-0.445154962,0.89545355,1.186,0,0
31804,0.033112583,-0.787695942,-0.616064204,1.201,636.523,656.2479
31805,0.04415011,0.240988305,-0.97052802,1.233,1548.514,1603.2114
31806,0.101545254,-0.022096619,-0.99975584,1.2,18346.482,18405.828
31807,0,-0.445154962,0.89545355,1.254,0,0
31808,0.169977925,-0.92173958,-0.387809421,1.184,84914.905,84897.01
31809,0.090507726,-0.991198822,-0.132381629,1.189,12868.941,12900.837
31810,0.158940397,0.903705112,-0.428155428,1.154,67616.999,68318.26
31811,0.068432671,0.984381951,-0.176045946,1.215,5682.388,5649.238
31812,0.076600442,-0.445154962,0.89545355,1.206,7913.06,7913.595
31813,0.101545254,0.325781306,0.945445155,1.133,17312.551,17267.328
31814,0.076600442,-0.445154962,0.89545355,1.203,7893.124,7892.784
31815,0.112582781,-0.666938062,0.74511316,1.163,24219.943,24237.174
31816,0.090507726,0.240988305,-0.97052802,1.212,13121.352,13090.43
31817,0.068432671,-0.022096619,-0.99975584,1.156,5409.219,5378.281
31818,0.068432671,-0.022096619,-0.99975584,1.202,5625.207,5591.3223
31819,0.068432671,-0.110387244,-0.993888654,1.163,5439.035,5412.3374
31820,0.101545254,-0.991198822,-0.132381629,1.179,18023.384,18073.574
31821,0,-0.445154962,0.89545355,1.249,0,0
31822,0,-0.445154962,0.89545355,1.254,0,0
31823,0.068432671,0.75966831,0.65031074,1.23,5754.866,5737.8003
31824,0.090507726,-0.991198822,-0.132381629,1.182,12791.958,12824.512
31825,0,-0.445154962,0.89545355,1.186,0,0
31826,0.112582781,0.903705112,-0.428155428,1.198,24962.034,25005.744
31827,0.068432671,-0.022096619,-0.99975584,1.188,5556.829,5526.4834
31828,0.033112583,-0.598460069,-0.801152636,1.196,633.859,652.9125
31829,0.090507726,0.964966028,-0.262374854,1.159,12540.953,12474.373
31830,0,-0.445154962,0.89545355,1.188,0,0
31831,0.068432671,-0.666938062,0.74511316,1.232,5764.424,5773.529
31832,0.033112583,-0.883877473,0.467718518,1.152,610.653,626.08746
31833,0.022075055,-0.95241298,-0.304810621,1.183,185.822,0
31834,0.090507726,-0.022096619,-0.99975584,1.145,12395.768,12373.335
31835,0.090507726,-0.448073616,0.893996664,1.184,12817.088,12816.776
31836,0.022075055,-0.92173958,-0.387809421,1.146,179.903,0
31837,0.057395143,-0.110387244,-0.993888654,1.177,3248.115,3242.6826
31838,0.136865342,-0.991198822,-0.132381629,1.156,43278.526,43707.016
31839,0.046357616,0.75966831,0.65031074,1.135,1650.661,1659.7065
31840,0,-0.445154962,0.89545355,1.214,0,0
31841,0.046357616,-0.36729133,-0.93010595,1.185,1723.487,1739.4832
31842,0.068432671,0.862318872,-0.506365641,1.216,5691.43,5649.9087
31843,0,-0.445154962,0.89545355,1.245,0,0
31844,0,-0.445154962,0.89545355,1.188,0,0
31845,0.033112583,-0.283691091,0.958915723,1.21,641.535,654.29034
31846,0.057395143,-0.283691091,0.958915723,1.219,3364.923,3382.0237
31847,0.046357616,-0.283691091,0.958915723,1.188,1727.818,1740.7437
31848,0.022075055,-0.787695942,-0.616064204,1.28,200.953,0
31849,0.057395143,-0.883877473,0.467718518,1.144,3157.864,3184.0017
31850,0.068432671,0.325781306,0.945445155,1.122,5249.966,5250.5615
31851,0.090507726,0.996085171,0.088398712,1.181,12783.142,12712.021
31852,0.068432671,0.562428927,0.826845634,1.282,5997.847,5988.7915
31853,0.090507726,0.937994752,0.346649455,1.194,12922.654,12856.251
31854,0.046357616,0.903705112,-0.428155428,1.183,1721.046,1729.9767
31855,0.046357616,-0.787695942,-0.616064204,1.147,1667.739,1686.2468
31856,0.033112583,0.903705112,-0.428155428,1.189,629.962,639.75916
31857,0.125827815,0.562428927,0.826845634,1.21,35203.311,35278.035
31858,0.046357616,-0.36729133,-0.93010595,1.196,1738.893,1755.2657
31859,0.076600442,-0.445154962,0.89545355,1.188,7795.221,7788.727
31860,0.079470199,0.75966831,0.65031074,1.203,8814.55,8759.246
31861,0,-0.445154962,0.89545355,1.175,0,0
31862,0.046357616,-0.666938062,0.74511316,1.201,1746.198,1761.5928
31863,0.033112583,0.562428927,0.826845634,1.154,611.71,618.5964
31864,0.079470199,-0.283691091,0.958915723,1.19,8716.408,8689.109
31865,0.068432671,0.487187675,-0.873297297,1.219,5702.108,5663.5547
31866,0.033112583,-0.975629313,0.219425258,1.213,643.127,663.08026
31867,0.079470199,0.487187675,-0.873297297,1.158,8488.265,8416.696
31868,0,-0.445154962,0.89545355,1.185,0,0
31869,0.022075055,-0.839071529,-0.544021111,1.235,193.995,0
31870,0.057395143,-0.730194157,0.683239704,1.168,3224.593,3248.7356
31871,0,-0.445154962,0.89545355,1.272,0,0
31872,0.033112583,0.325781306,0.945445155,1.175,622.599,629.9543
31873,0.158940397,0.699250806,-0.71487643,1.252,73367.444,74115.94
